823201780043	80043	480599.557	4438572.993	40.5919	2.694
823201780044	80044	480598.996	4438572.047	40.5949	2.712
823201780045	80045	480598.545	4438571.018	40.6049	2.716
823201780046	80046	480598.161	4438569.915	40.5942	2.667
823201780047	80047	480597.827	4438568.738	40.5862	2.644
823201780048	80048	480597.537	4438567.546	40.5927	2.661
823201780049	80049	480597.236	4438566.327	40.59	2.633
823201780050	80050	480596.953	4438565.098	40.5763	2.607
823201780051	80051	480596.666	4438563.865	40.5946	2.636
823201780052	80052	480596.39	4438562.577	40.5696	2.585
823201780053	80053	480596.147	4438561.27	40.5883	2.619
823201780054	80054	480595.913	4438559.963	40.5966	2.585
823201780055	80055	480595.688	4438558.646	40.591	2.566
823201780056	80056	480595.452	4438557.314	40.5853	2.580
823201780057	80057	480595.23	4438555.972	40.5801	2.565
823201780058	80058	480595.007	4438554.632	40.5881	2.581
823201780059	80059	480594.786	4438553.291	40.5866	2.572
823201780100	80100	480594.56	4438551.946	40.5925	2.537
823201780101	80101	480594.335	4438550.594	40.5833	2.538
823201780102	80102	480594.128	4438549.227	40.5728	2.529
823201780103	80103	480593.934	4438547.867	40.5981	2.541
823201780104	80104	480593.741	4438546.496	40.5843	2.517
823201780105	80105	480593.554	4438545.126	40.5893	2.519
823201780106	80106	480593.34	4438543.741	40.5865	2.499
823201780107	80107	480593.135	4438542.355	40.5836	2.497
823201780108	80108	480592.898	4438540.995	40.5911	2.492
823201780109	80109	480592.64	4438539.646	40.5794	2.459
823201780110	80110	480592.353	4438538.309	40.5754	2.448
823201780111	80111	480592.072	4438536.987	40.5783	2.451
823201780112	80112	480591.832	4438535.658	40.5919	2.468
823201780113	80113	480591.604	4438534.315	40.5907	2.456
823201780114	80114	480591.385	4438532.96	40.5826	2.438
823201780115	80115	480591.184	4438531.59	40.5902	2.455
823201780116	80116	480591.029	4438530.23	40.6012	2.452
823201780117	80117	480590.898	4438528.871	40.5801	2.418
823201780118	80118	480590.765	4438527.492	40.5777	2.409
823201780119	80119	480590.661	4438526.1	40.5988	2.423
823201780120	80120	480590.602	4438524.735	40.5827	2.385
823201780121	80121	480590.563	4438523.392	40.5798	2.392
823201780122	80122	480590.555	4438522.055	40.5833	2.377
823201780123	80123	480590.547	4438520.707	40.571	2.357
823201780124	80124	480590.549	4438519.351	40.5649	2.359
823201780125	80125	480590.591	4438517.982	40.5792	2.370
823201780126	80126	480590.671	4438516.616	40.5811	2.370
823201780127	80127	480590.759	4438515.255	40.5818	2.326
823201780128	80128	480590.873	4438513.891	40.569	2.310
823201780129	80129	480591.004	4438512.516	40.5667	2.306
823201780130	80130	480591.167	4438511.149	40.5733	2.309
823201780131	80131	480591.345	4438509.805	40.5855	2.314
